lgd_state_code,lgd_district_code,district_name,state_name,Demand_Chronic,Demand_Acute,Realizability_Chronic,Realizability_Acute,Demand_Overall,Realizability_Overall,MAI_Overall,MAI_Chronic,MAI_Acute,quadrant_overall,quadrant_chronic,quadrant_acute,confidence_score
9,129,Bara Banki,Uttar Pradesh,0.3572900281160809,0.6688389228760233,0.4329361225471188,0.3717911941298042,0.513064475496052,0.4023636583384615,0.4543550366443575,0.39329856266877855,0.4986666439782881,Emerging,Star,Emerging,0.368421052631579
1,3,Baramulla,Jammu And Kashmir,0.1838280181148064,0.3061583020311342,0.2721636057787128,0.6408288195575172,0.24499316007297028,0.456496212668115,0.33442256159371814,0.2236767673525354,0.4429391191668959,Underserved,Underserved,Underserved,0.368421052631579
8,89,Baran,Rajasthan,0.2628994398851799,0.4420558928750757,0.2258431261304029,0.3693999109324684,0.3524776663801278,0.29762151853143565,0.3238903183432169,0.24366787100806078,0.40409826460308607,Deprioritize,Deprioritize,Deprioritize,0.368421052631579
9,130,Bareilly,Uttar Pradesh,0.4529775266838929,0.6107286097938985,0.4177158115556793,0.6219962896630414,0.5318530682388958,0.5198560506093604,0.52582034532637,0.4349895115692408,0.6163367012298329,Star,Star,Star,0.368421052631579
21,347,Bargarh,Odisha,0.3243510146249473,0.4613461781022123,0.3032412724631377,0.3400394122534883,0.3928485963635798,0.321640342358313,0.3554658310293193,0.3136185810815086,0.39607560294376803,Underserved,Deprioritize,Underserved,0.368421052631579
8,90,Barmer,Rajasthan,0.3059876323462386,0.4648260732113147,0.2279664536377991,0.1978525270915038,0.3854068527787766,0.21290949036465145,0.2864555403691358,0.2641115586319514,0.3032606358281255,Deprioritize,Deprioritize,Deprioritize,0.368421052631579
3,605,Barnala,Punjab,0.470437878421952,0.3135209124117591,0.386634398432707,0.816922244781126,0.39197939541685556,0.6017783216069165,0.4856796296721216,0.4264826680225474,0.5060851781600021,Underserved,Emerging,Underserved,0.368421052631579
18,280,Barpeta,Assam,0.2961913960418851,0.3636092533699553,0.2860848511000508,0.4593966284390961,0.32990032470592023,0.37274073976957345,0.350666923277784,0.2910942655459892,0.4087063310831072,Underserved,Underserved,Underserved,1.0
23,393,Barwani,Madhya Pradesh,0.3604135340080251,0.5456090837265541,0.2223332513943711,0.3041229326693912,0.45301130886728963,0.26322809203188113,0.3453191313871878,0.28307580762498935,0.407347805485655,Emerging,Emerging,Emerging,0.368421052631579
22,374,Bastar,Chhattisgarh,0.3341961354323478,0.6311532588340113,0.221952139317097,0.3203282862378587,0.48267469713317956,0.27114021277747785,0.3617630717513812,0.2723518812321954,0.44964012471724374,Emerging,Emerging,Emerging,0.368421052631579
9,131,Basti,Uttar Pradesh,0.4826885476933715,0.5916169562853049,0.3491616229027919,0.3687407943990406,0.5371527519893382,0.35895120865091623,0.43910321059716567,0.4105317486738501,0.46706884550415667,Emerging,Emerging,Emerging,0.368421052631579
3,28,Bathinda,Punjab,0.3609025124903212,0.21842795641603,0.3819213070399474,0.7865398243026402,0.2896652344531756,0.5842305656712938,0.411377301002239,0.37126319408783903,0.41449039369115537,Deprioritize,Deprioritize,Underserved,0.368421052631579
8,774,Beawar,Rajasthan,0.3547145321566716,0.4906970740970707,0.3435594651888784,0.6075070504747679,0.4227058031268711,0.4755332578318232,0.44834213237809617,0.34909244472269707,0.5459871172118533,Star,Star,Star,0.368421052631579
27,470,Beed,Maharashtra,0.3320334030301901,0.531409588441661,0.3756269719570785,0.3949405604458439,0.43172149573592555,0.3852837662014612,0.40784222908775086,0.3531581823614378,0.4581213820434982,Deprioritize,Deprioritize,Emerging,0.368421052631579
10,191,Begusarai,Bihar,0.2647884609107824,0.5035553750720722,0.5723878911727399,0.38391926563333,0.38417191799142725,0.47815357840303496,0.4285944205301304,0.3893092713352691,0.4396869452273811,Underserved,Star,Underserved,1.0
29,527,Belagavi,Karnataka,0.4533867629566238,0.5631986467356632,0.3535100681222766,0.5338672025329254,0.5082927048461435,0.443688635327601,0.4748933528279381,0.40034583232317356,0.5483368362631657,Star,Star,Emerging,0.368421052631579
22,650,Bemetara,Chhattisgarh,0.4148990656086922,0.4919360370045622,0.3714331402634984,0.4981258832744136,0.4534175513066272,0.434779511768956,0.44400074502704484,0.39256497911992577,0.49502128534782436,Star,Star,Underserved,0.368421052631579
29,526,Bengaluru Rural,Karnataka,0.3821290101643814,0.2709165213430429,0.6791723215197581,0.5600494984186632,0.32652276575371214,0.6196109099692106,0.44979669631325775,0.5094422901108527,0.3895210673269165,Underserved,Star,Underserved,0.368421052631579
29,525,Bengaluru Urban,Karnataka,0.5597094472742057,0.5197177941408656,0.6593398110960381,0.8628875554032078,0.5397136207075357,0.761113683249623,0.6409238814061327,0.6074855728611526,0.6696700806260939,Star,Star,Star,0.368421052631579
23,394,Betul,Madhya Pradesh,0.2734976149523951,0.5637033450090861,0.2524545915994458,0.3350218208673196,0.4186004799807406,0.29373820623338265,0.3506550357801464,0.262765539381079,0.4345721126279768,Emerging,Deprioritize,Star,0.368421052631579
9,179,Bhadohi,Uttar Pradesh,0.2673578712561633,0.596412919388407,0.6028299690189451,0.2889219180616405,0.43188539532228515,0.4458759435402928,0.43882491741080093,0.4014615015743403,0.4151105450677459,Underserved,Underserved,Emerging,0.368421052631579
36,690,Bhadradri Kothagudem,Telangana,0.5612572069922857,0.3842125650531142,0.3109111788875471,0.5826168209391358,0.4727348860226999,0.4467639999133415,0.4595660220012779,0.4177333358556671,0.4731265192484102,Emerging,Emerging,Underserved,1.0
21,348,Bhadrak,Odisha,0.3933780860680785,0.501450385298512,0.4218019799332403,0.3479985459898511,0.4474142356832953,0.38490026296154567,0.414981754981155,0.40734218485919693,0.4177367651642991,Star,Star,Underserved,0.368421052631579
10,192,Bhagalpur,Bihar,0.2974766211137472,0.46555873037574,0.4433010746213405,0.3872447770105331,0.3815176757447436,0.4152729258159368,0.39803763824168126,0.3631414405083086,0.42460003147628284,Underserved,Emerging,Underserved,1.0
27,471,Bhandara,Maharashtra,0.3103339112648748,0.4405676620751905,0.383256992442909,0.5371832412062807,0.3754507866700326,0.46022011682459485,0.415680171409665,0.3448733702164035,0.48648285137733704,Deprioritize,Deprioritize,Underserved,1.0
8,91,Bharatpur,Rajasthan,0.3342304253311366,0.5300299877237818,0.2420960287130734,0.2830667812541397,0.43213020652745926,0.26258140498360655,0.3368521289317262,0.28445712971860904,0.3873420743905084,Emerging,Emerging,Emerging,0.368421052631579
